query_protein,train_protein,similarity_score
protein_0317,protein_0323,0.19811320754716982
protein_0317,protein_0325,0.1951219512195122
protein_0317,protein_0327,0.1875
protein_0317,protein_0328,0.15126050420168066
protein_0317,protein_0329,0.15126050420168066
protein_0317,protein_0330,0.16346153846153846
protein_0317,protein_0331,0.17
protein_0317,protein_0332,0.14150943396226415
protein_0317,protein_0333,0.14655172413793102
protein_0317,protein_0335,0.38613861386138615
protein_0317,protein_0338,0.16
protein_0317,protein_0339,0.17647058823529413
protein_0317,protein_0341,0.11711711711711711
protein_0317,protein_0342,0.15841584158415842
protein_0317,protein_0343,0.21568627450980393
protein_0317,protein_0344,0.10377358490566038
protein_0317,protein_0345,0.144
protein_0317,protein_0346,0.144
protein_0317,protein_0347,0.23300970873786409
protein_0317,protein_0348,0.1953125
protein_0317,protein_0349,0.5
protein_0317,protein_0350,0.11320754716981132
protein_0317,protein_0351,0.13
protein_0317,protein_0352,0.16
protein_0317,protein_0355,0.14754098360655737
protein_0317,protein_0356,0.14705882352941177
protein_0317,protein_0357,0.21428571428571427
protein_0317,protein_0358,0.12264150943396226
protein_0317,protein_0359,0.125
protein_0317,protein_0360,0.1640625
protein_0317,protein_0361,0.15702479338842976
protein_0317,protein_0362,0.06422018348623854
protein_0317,protein_0363,0.06422018348623854
protein_0317,protein_0364,0.0970873786407767
protein_0317,protein_0365,0.1262135922330097
protein_0317,protein_0366,0.13592233009708737
protein_0317,protein_0367,0.1308411214953271
protein_0317,protein_0368,0.12871287128712872
protein_0317,protein_0369,0.19047619047619047
protein_0317,protein_0370,0.10377358490566038
protein_0317,protein_0372,0.12162162162162163
protein_0317,protein_0373,0.33663366336633666
protein_0317,protein_0374,0.1721311475409836
protein_0317,protein_0376,0.12264150943396226
protein_0317,protein_0378,0.15789473684210525
protein_0317,protein_0379,0.1650485436893204
protein_0317,protein_0380,0.1650485436893204
protein_0317,protein_0381,0.1650485436893204
protein_0317,protein_0382,0.1553398058252427
protein_0317,protein_0383,0.18811881188118812
protein_0317,protein_0384,0.16216216216216217
protein_0317,protein_0385,0.12264150943396226
protein_0317,protein_0386,0.5242718446601942
protein_0317,protein_0387,0.1926605504587156
protein_0317,protein_0388,0.1782178217821782
protein_0317,protein_0389,0.15
protein_0317,protein_0390,0.14
protein_0317,protein_0391,0.17307692307692307
protein_0317,protein_0392,0.14
protein_0317,protein_0393,0.15
protein_0317,protein_0394,0.17094017094017094
protein_0317,protein_0395,0.15454545454545454
protein_0317,protein_0396,0.17355371900826447
protein_0317,protein_0397,0.19047619047619047
protein_0317,protein_0398,0.15079365079365079
protein_0317,protein_0399,0.15
protein_0324,protein_0000,0.17346938775510204
protein_0324,protein_0001,0.21052631578947367
protein_0324,protein_0002,0.20689655172413793
protein_0324,protein_0003,0.1836734693877551
protein_0324,protein_0004,0.13793103448275862
protein_0324,protein_0005,0.11363636363636363
protein_0324,protein_0006,0.13636363636363635
protein_0324,protein_0007,0.24
protein_0324,protein_0008,0.1111111111111111
protein_0324,protein_0009,0.1839080459770115
protein_0324,protein_0010,0.13793103448275862
protein_0324,protein_0011,0.1797752808988764
protein_0324,protein_0012,0.20689655172413793
protein_0324,protein_0013,0.20270270270270271
protein_0324,protein_0014,0.17475728155339806
protein_0324,protein_0015,0.16831683168316833
protein_0324,protein_0016,0.16822429906542055
protein_0324,protein_0017,0.10852713178294573
protein_0324,protein_0018,0.1348314606741573
protein_0324,protein_0019,0.18292682926829268
protein_0324,protein_0020,0.12790697674418605
protein_0324,protein_0021,0.15217391304347827
protein_0324,protein_0022,0.17582417582417584
protein_0324,protein_0024,0.13675213675213677
protein_0324,protein_0025,0.11956521739130435
protein_0324,protein_0026,0.12307692307692308
protein_0324,protein_0027,0.15306122448979592
protein_0324,protein_0028,0.1568627450980392
protein_0324,protein_0029,0.17567567567567569
protein_0324,protein_0030,0.13934426229508196
protein_0324,protein_0031,0.16216216216216217
protein_0324,protein_0032,0.13793103448275862
protein_0324,protein_0033,0.1724137931034483
protein_0324,protein_0034,0.16091954022988506
protein_0324,protein_0035,0.15306122448979592
protein_0324,protein_0036,0.16216216216216217
protein_0324,protein_0038,0.17777777777777778
protein_0324,protein_0039,0.1839080459770115
protein_0324,protein_0040,0.2361111111111111
protein_0324,protein_0041,0.1368421052631579
protein_0324,protein_0042,0.17647058823529413
protein_0324,protein_0043,0.13793103448275862
protein_0324,protein_0044,0.14942528735632185
protein_0324,protein_0045,0.14942528735632185
protein_0324,protein_0046,0.21333333333333335
protein_0324,protein_0047,0.13793103448275862
protein_0324,protein_0048,0.12359550561797752
protein_0324,protein_0049,0.12643678160919541
protein_0324,protein_0050,0.14953271028037382
protein_0324,protein_0051,0.19444444444444445
protein_0324,protein_0052,0.21348314606741572
protein_0324,protein_0053,0.16091954022988506
protein_0324,protein_0054,0.15384615384615385
protein_0324,protein_0055,0.14173228346456693
protein_0324,protein_0056,0.1485148514851485
protein_0324,protein_0057,0.22666666666666666
protein_0324,protein_0058,0.3424657534246575
protein_0324,protein_0059,0.16091954022988506
protein_0324,protein_0060,0.13861386138613863
protein_0324,protein_0061,0.14444444444444443
protein_0324,protein_0062,0.1839080459770115
protein_0324,protein_0063,0.08450704225352113
protein_0324,protein_0064,0.19101123595505617
protein_0324,protein_0065,0.14953271028037382
protein_0324,protein_0066,0.1792452830188679
protein_0324,protein_0070,0.14772727272727273
protein_0324,protein_0071,0.14772727272727273
protein_0324,protein_0072,0.18309859154929578
protein_0324,protein_0073,0.20454545454545456
protein_0324,protein_0074,0.13333333333333333
protein_0324,protein_0075,0.15841584158415842
protein_0324,protein_0076,0.2987012987012987
protein_0324,protein_0077,0.15463917525773196
protein_0324,protein_0078,0.14705882352941177
protein_0324,protein_0079,0.14705882352941177
protein_0324,protein_0080,0.1724137931034483
protein_0324,protein_0081,0.1724137931034483
protein_0324,protein_0082,0.1485148514851485
protein_0324,protein_0083,0.14942528735632185
protein_0324,protein_0084,0.1276595744680851
protein_0324,protein_0085,0.14285714285714285
protein_0324,protein_0087,0.20833333333333334
protein_0324,protein_0088,0.1724137931034483
protein_0324,protein_0090,0.1282051282051282
protein_0324,protein_0091,0.14655172413793102
protein_0324,protein_0093,0.1797752808988764
protein_0324,protein_0094,0.12280701754385964
protein_0324,protein_0095,0.1206896551724138
protein_0324,protein_0098,0.16326530612244897
protein_0324,protein_0099,0.14953271028037382
protein_0324,protein_0100,0.20833333333333334
protein_0324,protein_0101,0.19318181818181818
protein_0324,protein_0102,0.16
protein_0324,protein_0103,0.23076923076923078
protein_0324,protein_0104,0.11811023622047244
protein_0324,protein_0105,0.23076923076923078
protein_0324,protein_0106,0.13513513513513514
protein_0324,protein_0107,0.12643678160919541
protein_0324,protein_0108,0.11494252873563218
protein_0324,protein_0109,0.18055555555555555
protein_0324,protein_0110,0.13953488372093023
protein_0324,protein_0111,0.19540229885057472
protein_0324,protein_0112,0.17
protein_0324,protein_0113,0.1724137931034483
protein_0324,protein_0114,0.12643678160919541
protein_0324,protein_0115,0.2
protein_0324,protein_0116,0.1391304347826087
protein_0324,protein_0117,0.1391304347826087
protein_0324,protein_0118,0.2235294117647059
protein_0324,protein_0119,0.20754716981132076
protein_0324,protein_0120,0.16326530612244897
protein_0324,protein_0121,0.16326530612244897
protein_0324,protein_0124,0.13636363636363635
protein_0324,protein_0126,0.1308411214953271
protein_0324,protein_0127,0.17346938775510204
protein_0324,protein_0128,0.2
protein_0324,protein_0129,0.1724137931034483
protein_0324,protein_0130,0.1111111111111111
protein_0324,protein_0131,0.18309859154929578
protein_0324,protein_0132,0.16981132075471697
protein_0324,protein_0133,0.16981132075471697
protein_0324,protein_0134,0.1724137931034483
protein_0324,protein_0135,0.14130434782608695
protein_0324,protein_0136,0.1896551724137931
protein_0324,protein_0137,0.15384615384615385
protein_0324,protein_0138,0.15384615384615385
protein_0324,protein_0139,0.15384615384615385
protein_0324,protein_0140,0.13402061855670103
protein_0324,protein_0141,0.16853932584269662
protein_0324,protein_0142,0.19101123595505617
protein_0324,protein_0145,0.21052631578947367
protein_0324,protein_0148,0.17346938775510204
protein_0324,protein_0149,0.19718309859154928
protein_0324,protein_0150,0.11627906976744186
protein_0324,protein_0151,0.1348314606741573
protein_0324,protein_0152,0.1891891891891892
protein_0324,protein_0153,0.1839080459770115
protein_0324,protein_0154,0.16666666666666666
protein_0324,protein_0155,0.14166666666666666
protein_0324,protein_0156,0.12962962962962962
protein_0324,protein_0157,0.1595744680851064
protein_0324,protein_0158,0.19444444444444445
protein_0324,protein_0159,0.20454545454545456
protein_0324,protein_0160,0.1348314606741573
protein_0324,protein_0161,0.15126050420168066
protein_0324,protein_0162,0.16470588235294117
protein_0324,protein_0164,0.15053763440860216
protein_0324,protein_0165,0.18666666666666668
protein_0324,protein_0166,0.16091954022988506
protein_0324,protein_0167,0.1452991452991453
protein_0324,protein_0169,0.14655172413793102
protein_0324,protein_0170,0.12359550561797752
protein_0324,protein_0171,0.16842105263157894
protein_0324,protein_0172,0.152
protein_0324,protein_0173,0.17
protein_0324,protein_0174,0.17708333333333334
protein_0324,protein_0175,0.13333333333333333
protein_0324,protein_0176,0.2112676056338028
protein_0324,protein_0177,0.16455696202531644
protein_0324,protein_0178,0.1623931623931624
protein_0324,protein_0179,0.17355371900826447
protein_0324,protein_0180,0.14606741573033707
protein_0324,protein_0181,0.14942528735632185
protein_0324,protein_0183,0.16831683168316833
protein_0324,protein_0184,0.16666666666666666
protein_0324,protein_0185,0.19318181818181818
protein_0324,protein_0186,0.1485148514851485
protein_0324,protein_0187,0.14444444444444443
protein_0324,protein_0188,0.1891891891891892
protein_0324,protein_0189,0.2222222222222222
protein_0324,protein_0190,0.20408163265306123
protein_0324,protein_0191,0.2159090909090909
protein_0324,protein_0192,0.14285714285714285
protein_0324,protein_0193,0.12643678160919541
protein_0324,protein_0194,0.13186813186813187
protein_0324,protein_0196,0.11494252873563218
protein_0324,protein_0197,0.19767441860465115
protein_0324,protein_0199,0.14444444444444443
protein_0324,protein_0200,0.13636363636363635
protein_0324,protein_0201,0.16
protein_0324,protein_0202,0.18181818181818182
protein_0324,protein_0203,0.15126050420168066
protein_0324,protein_0204,0.18666666666666668
protein_0324,protein_0205,0.107981220657277
protein_0324,protein_0206,0.20454545454545456
protein_0324,protein_0207,0.10256410256410256
protein_0324,protein_0209,0.16091954022988506
protein_0324,protein_0210,0.17708333333333334
protein_0324,protein_0211,0.1643835616438356
protein_0324,protein_0212,0.2222222222222222
protein_0324,protein_0213,0.16091954022988506
protein_0324,protein_0214,0.2222222222222222
protein_0324,protein_0215,0.2631578947368421
protein_0324,protein_0216,0.15625
protein_0324,protein_0217,0.12790697674418605
protein_0324,protein_0218,0.12698412698412698
protein_0324,protein_0220,0.16091954022988506
protein_0324,protein_0221,0.16901408450704225
protein_0324,protein_0222,0.12790697674418605
protein_0324,protein_0223,0.2916666666666667
protein_0324,protein_0224,0.15492957746478872
protein_0324,protein_0225,0.18181818181818182
protein_0324,protein_0226,0.2
protein_0324,protein_0227,0.2077922077922078
protein_0324,protein_0229,0.18072289156626506
protein_0324,protein_0230,0.13043478260869565
protein_0324,protein_0231,0.15306122448979592
protein_0324,protein_0232,0.16901408450704225
protein_0324,protein_0233,0.1328125
protein_0324,protein_0234,0.16161616161616163
protein_0324,protein_0235,0.18556701030927836
protein_0324,protein_0236,0.19540229885057472
protein_0324,protein_0237,0.19540229885057472
protein_0324,protein_0239,0.13333333333333333
protein_0324,protein_0240,0.1111111111111111
protein_0324,protein_0241,0.13333333333333333
protein_0324,protein_0242,0.2112676056338028
protein_0324,protein_0243,0.1
protein_0324,protein_0244,0.18181818181818182
protein_0324,protein_0245,0.16071428571428573
protein_0324,protein_0246,0.19148936170212766
protein_0324,protein_0247,0.18888888888888888
protein_0324,protein_0248,0.12643678160919541
protein_0324,protein_0249,0.125
protein_0324,protein_0250,0.20618556701030927
protein_0324,protein_0251,0.19791666666666666
protein_0324,protein_0252,0.16091954022988506
protein_0324,protein_0253,0.11504424778761062
protein_0324,protein_0254,0.13924050632911392
protein_0324,protein_0255,0.09941520467836257
protein_0324,protein_0256,0.14150943396226415
protein_0324,protein_0257,0.14150943396226415
protein_0324,protein_0258,0.1511627906976744
protein_0324,protein_0259,0.22972972972972974
protein_0324,protein_0260,0.22972972972972974
protein_0324,protein_0261,0.16161616161616163
protein_0324,protein_0262,0.125
protein_0324,protein_0263,0.11888111888111888
protein_0324,protein_0264,0.14285714285714285
protein_0324,protein_0265,0.14285714285714285
protein_0324,protein_0266,0.14772727272727273
protein_0324,protein_0267,0.16304347826086957
protein_0324,protein_0268,0.18072289156626506
protein_0324,protein_0269,0.08620689655172414
protein_0324,protein_0270,0.2077922077922078
protein_0324,protein_0271,0.14864864864864866
protein_0324,protein_0272,0.16091954022988506
protein_0324,protein_0273,0.16091954022988506
protein_0324,protein_0274,0.14606741573033707
protein_0324,protein_0275,0.15151515151515152
protein_0324,protein_0276,0.13793103448275862
protein_0324,protein_0277,0.16901408450704225
protein_0324,protein_0278,0.1485148514851485
protein_0324,protein_0279,0.10588235294117647
protein_0324,protein_0280,0.14432989690721648
protein_0324,protein_0281,0.16101694915254236
protein_0324,protein_0282,0.2602739726027397
protein_0324,protein_0283,0.09174311926605505
protein_0324,protein_0284,0.1797752808988764
protein_0324,protein_0285,0.14942528735632185
protein_0324,protein_0287,0.13008130081300814
protein_0324,protein_0288,0.18823529411764706
protein_0324,protein_0289,0.18666666666666668
protein_0324,protein_0290,0.1743119266055046
protein_0324,protein_0291,0.14942528735632185
protein_0324,protein_0292,0.1891891891891892
protein_0324,protein_0293,0.13978494623655913
protein_0324,protein_0294,0.14942528735632185
protein_0324,protein_0295,0.1780821917808219
protein_0324,protein_0296,0.10619469026548672
protein_0324,protein_0297,0.20270270270270271
protein_0324,protein_0298,0.16666666666666666
protein_0324,protein_0299,0.20430107526881722
protein_0324,protein_0300,0.21839080459770116
protein_0324,protein_0301,0.19318181818181818
protein_0324,protein_0303,0.2125
protein_0324,protein_0304,0.19480519480519481
protein_0324,protein_0305,0.1724137931034483
protein_0324,protein_0306,0.14173228346456693
protein_0324,protein_0307,0.1092436974789916
protein_0324,protein_0308,0.13675213675213677
protein_0324,protein_0309,0.15294117647058825
protein_0324,protein_0310,0.14563106796116504
protein_0324,protein_0311,0.17346938775510204
protein_0324,protein_0312,0.15463917525773196
protein_0324,protein_0313,0.13793103448275862
protein_0324,protein_0314,0.17
protein_0324,protein_0315,0.12295081967213115
protein_0324,protein_0316,0.19718309859154928
protein_0324,protein_0318,0.125
protein_0324,protein_0319,0.1839080459770115
protein_0324,protein_0320,0.15625
protein_0324,protein_0321,0.12244897959183673
protein_0324,protein_0322,0.20833333333333334
protein_0324,protein_0323,0.2
protein_0324,protein_0325,0.16101694915254236
protein_0324,protein_0327,0.28735632183908044
protein_0324,protein_0328,0.1651376146788991
protein_0324,protein_0329,0.1651376146788991
protein_0324,protein_0330,0.21839080459770116
protein_0324,protein_0331,0.1780821917808219
protein_0324,protein_0332,0.15384615384615385
protein_0324,protein_0333,0.1590909090909091
protein_0324,protein_0335,0.13131313131313133
protein_0324,protein_0338,0.16304347826086957
protein_0324,protein_0339,0.19480519480519481
protein_0324,protein_0341,0.19626168224299065
protein_0324,protein_0342,0.30666666666666664
protein_0324,protein_0343,0.19480519480519481
protein_0324,protein_0344,0.13793103448275862
protein_0324,protein_0345,0.1267605633802817
protein_0324,protein_0346,0.1267605633802817
protein_0324,protein_0347,0.21621621621621623
protein_0324,protein_0348,0.1391304347826087
protein_0324,protein_0349,0.17
protein_0324,protein_0350,0.15463917525773196
protein_0324,protein_0351,0.14285714285714285
protein_0324,protein_0352,0.16455696202531644
protein_0324,protein_0355,0.15833333333333333
protein_0324,protein_0356,0.18666666666666668
protein_0324,protein_0357,0.15
protein_0324,protein_0358,0.13793103448275862
protein_0324,protein_0359,0.13445378151260504
protein_0324,protein_0360,0.1839080459770115
protein_0324,protein_0361,0.13675213675213677
protein_0324,protein_0362,0.13793103448275862
protein_0324,protein_0363,0.13793103448275862
protein_0324,protein_0364,0.14942528735632185
protein_0324,protein_0365,0.13186813186813187
protein_0324,protein_0366,0.13186813186813187
protein_0324,protein_0367,0.1792452830188679
protein_0324,protein_0368,0.125
protein_0324,protein_0369,0.2077922077922078
protein_0324,protein_0370,0.13793103448275862
protein_0324,protein_0372,0.08256880733944955
protein_0324,protein_0373,0.16
protein_0324,protein_0374,0.1452991452991453
protein_0324,protein_0376,0.12745098039215685
protein_0324,protein_0378,0.1308411214953271
protein_0324,protein_0379,0.18181818181818182
protein_0324,protein_0380,0.18181818181818182
protein_0324,protein_0381,0.18181818181818182
protein_0324,protein_0382,0.13793103448275862
protein_0324,protein_0383,0.2054794520547945
protein_0324,protein_0384,0.14606741573033707
protein_0324,protein_0385,0.1782178217821782
protein_0324,protein_0386,0.13592233009708737
protein_0324,protein_0387,0.10891089108910891
protein_0324,protein_0388,0.18309859154929578
protein_0324,protein_0389,0.21794871794871795
protein_0324,protein_0390,0.12643678160919541
protein_0324,protein_0391,0.12359550561797752
protein_0324,protein_0392,0.11956521739130435
protein_0324,protein_0393,0.1595744680851064
protein_0324,protein_0394,0.13821138211382114
protein_0324,protein_0395,0.14285714285714285
protein_0324,protein_0396,0.1693548387096774
protein_0324,protein_0397,0.15217391304347827
protein_0324,protein_0398,0.12280701754385964
protein_0324,protein_0399,0.12903225806451613
protein_0326,protein_0000,0.18085106382978725
protein_0326,protein_0001,0.16455696202531644
protein_0326,protein_0002,0.22988505747126436
protein_0326,protein_0003,0.17391304347826086
protein_0326,protein_0004,0.1590909090909091
protein_0326,protein_0005,0.18823529411764706
protein_0326,protein_0006,0.15730337078651685
protein_0326,protein_0007,0.1951219512195122
protein_0326,protein_0008,0.16
protein_0326,protein_0009,0.18181818181818182
protein_0326,protein_0010,0.17045454545454544
protein_0326,protein_0011,0.16304347826086957
protein_0326,protein_0012,0.16129032258064516
protein_0326,protein_0013,0.15384615384615385
protein_0326,protein_0014,0.15151515151515152
protein_0326,protein_0015,0.14
protein_0326,protein_0016,0.19811320754716982
protein_0326,protein_0017,0.11450381679389313
protein_0326,protein_0018,0.12903225806451613
protein_0326,protein_0019,0.17073170731707318
protein_0326,protein_0020,0.15217391304347827
protein_0326,protein_0021,0.17204301075268819
protein_0326,protein_0022,0.17391304347826086
protein_0326,protein_0024,0.11965811965811966
protein_0326,protein_0025,0.17708333333333334
protein_0326,protein_0026,0.14285714285714285
protein_0326,protein_0027,0.16666666666666666
protein_0326,protein_0028,0.1792452830188679
protein_0326,protein_0029,0.1951219512195122
protein_0326,protein_0030,0.12396694214876033
protein_0326,protein_0031,0.18811881188118812
protein_0326,protein_0032,0.1595744680851064
protein_0326,protein_0033,0.17
protein_0326,protein_0034,0.1827956989247312
protein_0326,protein_0035,0.15151515151515152
protein_0326,protein_0036,0.16455696202531644
protein_0326,protein_0038,0.17708333333333334
protein_0326,protein_0039,0.15841584158415842
protein_0326,protein_0040,0.16455696202531644
protein_0326,protein_0041,0.15730337078651685
protein_0326,protein_0042,0.1956521739130435
protein_0326,protein_0043,0.16129032258064516
protein_0326,protein_0044,0.13978494623655913
protein_0326,protein_0045,0.2087912087912088
protein_0326,protein_0046,0.18292682926829268
protein_0326,protein_0047,0.13978494623655913
protein_0326,protein_0048,0.13978494623655913
protein_0326,protein_0049,0.13978494623655913
protein_0326,protein_0050,0.13
protein_0326,protein_0051,0.1875
protein_0326,protein_0052,0.2
protein_0326,protein_0053,0.19148936170212766
protein_0326,protein_0054,0.1282051282051282
protein_0326,protein_0055,0.15384615384615385
protein_0326,protein_0056,0.1485148514851485
protein_0326,protein_0057,0.1951219512195122
protein_0326,protein_0058,0.14285714285714285
protein_0326,protein_0059,0.16129032258064516
protein_0326,protein_0060,0.1320754716981132
protein_0326,protein_0061,0.22
protein_0326,protein_0062,0.125
protein_0326,protein_0063,0.11059907834101383
protein_0326,protein_0064,0.19318181818181818
protein_0326,protein_0065,0.17
protein_0326,protein_0066,0.12962962962962962
protein_0326,protein_0070,0.14893617021276595
protein_0326,protein_0071,0.17777777777777778
protein_0326,protein_0072,0.17721518987341772
protein_0326,protein_0073,0.15555555555555556
protein_0326,protein_0074,0.16483516483516483
protein_0326,protein_0075,0.1919191919191919
protein_0326,protein_0076,0.16455696202531644
protein_0326,protein_0077,0.18811881188118812
protein_0326,protein_0078,0.12264150943396226
protein_0326,protein_0079,0.12264150943396226
protein_0326,protein_0080,0.20430107526881722
protein_0326,protein_0081,0.1935483870967742
protein_0326,protein_0082,0.10619469026548672
protein_0326,protein_0083,0.16842105263157894
protein_0326,protein_0084,0.1978021978021978
protein_0326,protein_0085,0.10619469026548672
protein_0326,protein_0087,0.16666666666666666
protein_0326,protein_0088,0.2087912087912088
protein_0326,protein_0090,0.168141592920354
protein_0326,protein_0091,0.19469026548672566
protein_0326,protein_0093,0.1686746987951807
protein_0326,protein_0094,0.12280701754385964
protein_0326,protein_0095,0.17857142857142858
protein_0326,protein_0098,0.19318181818181818
protein_0326,protein_0099,0.14150943396226415
protein_0326,protein_0100,0.18292682926829268
protein_0326,protein_0101,0.14285714285714285
protein_0326,protein_0102,0.15384615384615385
protein_0326,protein_0103,0.16483516483516483
protein_0326,protein_0104,0.15126050420168066
protein_0326,protein_0105,0.1111111111111111
protein_0326,protein_0106,0.14655172413793102
protein_0326,protein_0107,0.24468085106382978
protein_0326,protein_0108,0.16853932584269662
protein_0326,protein_0109,0.1794871794871795
protein_0326,protein_0110,0.2
protein_0326,protein_0111,0.16842105263157894
protein_0326,protein_0112,0.12121212121212122
protein_0326,protein_0113,0.17894736842105263
protein_0326,protein_0114,0.18085106382978725
protein_0326,protein_0115,0.16494845360824742
protein_0326,protein_0116,0.15315315315315314
protein_0326,protein_0117,0.15315315315315314
protein_0326,protein_0118,0.20253164556962025
protein_0326,protein_0119,0.14423076923076922
protein_0326,protein_0120,0.1958762886597938
protein_0326,protein_0121,0.1958762886597938
protein_0326,protein_0124,0.15789473684210525
protein_0326,protein_0126,0.18095238095238095
protein_0326,protein_0127,0.19148936170212766
protein_0326,protein_0128,0.125
protein_0326,protein_0129,0.10526315789473684
protein_0326,protein_0130,0.15384615384615385
protein_0326,protein_0131,0.1794871794871795
protein_0326,protein_0132,0.1559633027522936
protein_0326,protein_0133,0.1559633027522936
protein_0326,protein_0134,0.16666666666666666
protein_0326,protein_0135,0.13861386138613863
protein_0326,protein_0136,0.13675213675213677
protein_0326,protein_0137,0.16101694915254236
protein_0326,protein_0138,0.16101694915254236
protein_0326,protein_0139,0.12643678160919541
protein_0326,protein_0140,0.15730337078651685
protein_0326,protein_0141,0.14583333333333334
protein_0326,protein_0142,0.13793103448275862
protein_0326,protein_0145,0.19753086419753085
protein_0326,protein_0148,0.15053763440860216
protein_0326,protein_0149,0.2
protein_0326,protein_0150,0.16091954022988506
protein_0326,protein_0151,0.18888888888888888
protein_0326,protein_0152,0.19230769230769232
protein_0326,protein_0153,0.16304347826086957
protein_0326,protein_0154,0.21052631578947367
protein_0326,protein_0155,0.19834710743801653
protein_0326,protein_0156,0.20909090909090908
protein_0326,protein_0157,0.19540229885057472
protein_0326,protein_0158,0.1951219512195122
protein_0326,protein_0159,0.18478260869565216
protein_0326,protein_0160,0.16842105263157894
protein_0326,protein_0161,0.13559322033898305
protein_0326,protein_0162,0.1511627906976744
protein_0326,protein_0164,0.1875
protein_0326,protein_0165,0.1794871794871795
protein_0326,protein_0166,0.17708333333333334
protein_0326,protein_0167,0.1810344827586207
protein_0326,protein_0169,0.1206896551724138
protein_0326,protein_0170,0.13793103448275862
protein_0326,protein_0171,0.18478260869565216
protein_0326,protein_0172,0.15
protein_0326,protein_0173,0.15217391304347827
protein_0326,protein_0174,0.18556701030927836
protein_0326,protein_0175,0.16666666666666666
protein_0326,protein_0176,0.1566265060240964
protein_0326,protein_0177,0.2375
protein_0326,protein_0178,0.1565217391304348
protein_0326,protein_0179,0.14912280701754385
protein_0326,protein_0180,0.1935483870967742
protein_0326,protein_0181,0.18181818181818182
protein_0326,protein_0183,0.15
protein_0326,protein_0184,0.16666666666666666
protein_0326,protein_0185,0.14772727272727273
protein_0326,protein_0186,0.13
protein_0326,protein_0187,0.18556701030927836
protein_0326,protein_0188,0.14102564102564102
protein_0326,protein_0189,0.2127659574468085
protein_0326,protein_0190,0.16666666666666666
protein_0326,protein_0191,0.21875
protein_0326,protein_0192,0.1919191919191919
protein_0326,protein_0193,0.17391304347826086
protein_0326,protein_0194,0.14736842105263157
protein_0326,protein_0196,0.15217391304347827
protein_0326,protein_0197,0.13793103448275862
protein_0326,protein_0199,0.15384615384615385
protein_0326,protein_0200,0.19791666666666666
protein_0326,protein_0201,0.11
protein_0326,protein_0202,0.1935483870967742
protein_0326,protein_0203,0.12295081967213115
protein_0326,protein_0204,0.20253164556962025
protein_0326,protein_0205,0.10900473933649289
protein_0326,protein_0206,0.15053763440860216
protein_0326,protein_0207,0.1271186440677966
protein_0326,protein_0209,0.15053763440860216
protein_0326,protein_0210,0.15217391304347827
protein_0326,protein_0211,0.1320754716981132
protein_0326,protein_0212,0.11538461538461539
protein_0326,protein_0213,0.2268041237113402
protein_0326,protein_0214,0.15217391304347827
protein_0326,protein_0215,0.1839080459770115
protein_0326,protein_0216,0.14563106796116504
protein_0326,protein_0217,0.15
protein_0326,protein_0218,0.15079365079365079
protein_0326,protein_0220,0.18888888888888888
protein_0326,protein_0221,0.16494845360824742
protein_0326,protein_0222,0.13978494623655913
protein_0326,protein_0223,0.15384615384615385
protein_0326,protein_0224,0.15294117647058825
protein_0326,protein_0225,0.14772727272727273
protein_0326,protein_0226,0.16666666666666666
protein_0326,protein_0227,0.0975609756097561
protein_0326,protein_0229,0.14942528735632185
protein_0326,protein_0230,0.1368421052631579
protein_0326,protein_0231,0.1958762886597938
protein_0326,protein_0232,0.189873417721519
protein_0326,protein_0233,0.1328125
protein_0326,protein_0234,0.19
protein_0326,protein_0235,0.16346153846153846
protein_0326,protein_0236,0.15053763440860216
protein_0326,protein_0237,0.15053763440860216
protein_0326,protein_0239,0.15217391304347827
protein_0326,protein_0240,0.17708333333333334
protein_0326,protein_0241,0.15217391304347827
protein_0326,protein_0242,0.1518987341772152
protein_0326,protein_0243,0.18556701030927836
protein_0326,protein_0244,0.1728395061728395
protein_0326,protein_0245,0.12878787878787878
protein_0326,protein_0246,0.16494845360824742
protein_0326,protein_0247,0.1797752808988764
protein_0326,protein_0248,0.16326530612244897
protein_0326,protein_0249,0.16666666666666666
protein_0326,protein_0250,0.1839080459770115
protein_0326,protein_0251,0.1935483870967742
protein_0326,protein_0252,0.16470588235294117
protein_0326,protein_0253,0.15966386554621848
protein_0326,protein_0254,0.1728395061728395
protein_0326,protein_0255,0.08771929824561403
protein_0326,protein_0256,0.14285714285714285
protein_0326,protein_0257,0.14285714285714285
protein_0326,protein_0258,0.17708333333333334
protein_0326,protein_0259,0.175
protein_0326,protein_0260,0.175
protein_0326,protein_0261,0.1941747572815534
protein_0326,protein_0262,0.1037037037037037
protein_0326,protein_0263,0.11594202898550725
protein_0326,protein_0264,0.1368421052631579
protein_0326,protein_0265,0.1368421052631579
protein_0326,protein_0266,0.15053763440860216
protein_0326,protein_0267,0.14130434782608695
protein_0326,protein_0268,0.16091954022988506
protein_0326,protein_0269,0.10344827586206896
protein_0326,protein_0270,0.16831683168316833
protein_0326,protein_0271,0.16666666666666666
protein_0326,protein_0272,0.125
protein_0326,protein_0273,0.15217391304347827
protein_0326,protein_0274,0.1276595744680851
protein_0326,protein_0275,0.1485148514851485
protein_0326,protein_0276,0.13978494623655913
protein_0326,protein_0277,0.1794871794871795
protein_0326,protein_0278,0.11458333333333333
protein_0326,protein_0279,0.12087912087912088
