query_protein,train_protein,similarity_score
protein_0289,protein_0310,0.18181818181818182
protein_0289,protein_0311,0.12643678160919541
protein_0289,protein_0312,0.15384615384615385
protein_0289,protein_0313,0.1540880503144654
protein_0289,protein_0314,0.20202020202020202
protein_0289,protein_0315,0.14285714285714285
protein_0289,protein_0316,0.20192307692307693
protein_0289,protein_0317,0.21568627450980393
protein_0289,protein_0318,0.13274336283185842
protein_0289,protein_0319,0.12643678160919541
protein_0289,protein_0322,0.16666666666666666
protein_0289,protein_0323,0.15151515151515152
protein_0289,protein_0324,0.18666666666666668
protein_0289,protein_0325,0.14835752482811304
protein_0289,protein_0326,0.15
protein_0289,protein_0327,0.15
protein_0289,protein_0328,0.1388888888888889
protein_0289,protein_0329,0.1388888888888889
protein_0289,protein_0330,0.17045454545454544
protein_0289,protein_0331,0.17217194570135747
protein_0289,protein_0332,0.15851509142983036
protein_0289,protein_0333,0.16856060606060605
protein_0289,protein_0334,0.13333333333333333
protein_0289,protein_0335,0.17
protein_0289,protein_0336,0.16255707762557076
protein_0289,protein_0337,0.14252873563218393
protein_0289,protein_0339,0.19860696517412935
protein_0289,protein_0340,0.17142857142857143
protein_0289,protein_0341,0.1553398058252427
protein_0289,protein_0342,0.2
protein_0289,protein_0343,0.7941724941724941
protein_0289,protein_0344,0.13861386138613863
protein_0289,protein_0345,0.16391257995735609
protein_0289,protein_0346,0.16391257995735609
protein_0289,protein_0347,0.19166666666666665
protein_0289,protein_0348,0.1322314049586777
protein_0289,protein_0349,0.18095238095238095
protein_0289,protein_0350,0.125
protein_0289,protein_0351,0.15217391304347827
protein_0289,protein_0353,0.14789455665867854
protein_0289,protein_0354,0.17045454545454544
protein_0289,protein_0355,0.14655172413793105
protein_0289,protein_0356,0.20017559262510976
protein_0289,protein_0357,0.1774193548387097
protein_0289,protein_0358,0.13793103448275862
protein_0289,protein_0359,0.12096774193548387
protein_0289,protein_0360,0.12121212121212122
protein_0289,protein_0361,0.14285714285714285
protein_0289,protein_0362,0.1724137931034483
protein_0289,protein_0363,0.1724137931034483
protein_0289,protein_0364,0.1724137931034483
protein_0289,protein_0365,0.16470588235294117
protein_0289,protein_0366,0.1411764705882353
protein_0289,protein_0367,0.15151515151515152
protein_0289,protein_0368,0.17582417582417584
protein_0289,protein_0370,0.13861386138613863
protein_0289,protein_0371,0.16161616161616163
protein_0289,protein_0372,0.0871559633027523
protein_0289,protein_0373,0.20192307692307693
protein_0289,protein_0375,0.1797752808988764
protein_0289,protein_0376,0.1523809523809524
protein_0289,protein_0377,0.14942528735632185
protein_0289,protein_0378,0.2222222222222222
protein_0289,protein_0379,0.1788636895019874
protein_0289,protein_0380,0.1788636895019874
protein_0289,protein_0383,0.1898720682302772
protein_0289,protein_0384,0.15217391304347827
protein_0289,protein_0385,0.16666666666666666
protein_0289,protein_0386,0.19230769230769232
protein_0289,protein_0387,0.19791666666666666
protein_0289,protein_0389,0.1794871794871795
protein_0289,protein_0390,0.16
protein_0289,protein_0391,0.1702127659574468
protein_0289,protein_0392,0.18888888888888888
protein_0289,protein_0393,0.17777777777777778
protein_0289,protein_0395,0.14606741573033707
protein_0289,protein_0396,0.14285714285714285
protein_0289,protein_0397,0.15294117647058825
protein_0289,protein_0398,0.12002212389380532
protein_0289,protein_0399,0.13793103448275862
protein_0294,protein_0000,0.20689655172413793
protein_0294,protein_0001,0.1351190476190476
protein_0294,protein_0002,0.22727272727272727
protein_0294,protein_0003,0.2727272727272727
protein_0294,protein_0004,0.2413793103448276
protein_0294,protein_0006,0.21978021978021978
protein_0294,protein_0007,0.14255575647980712
protein_0294,protein_0008,0.18181818181818182
protein_0294,protein_0009,0.27586206896551724
protein_0294,protein_0010,0.2413793103448276
protein_0294,protein_0011,0.2413793103448276
protein_0294,protein_0012,0.2988505747126437
protein_0294,protein_0013,0.14150943396226415
protein_0294,protein_0014,0.16063936063936063
protein_0294,protein_0015,0.17272727272727273
protein_0294,protein_0016,0.18181818181818182
protein_0294,protein_0017,0.1640625
protein_0294,protein_0018,0.19540229885057472
protein_0294,protein_0019,0.14624211130235226
protein_0294,protein_0020,0.2413793103448276
protein_0294,protein_0021,0.19047619047619047
protein_0294,protein_0023,0.21550671550671552
protein_0294,protein_0024,0.14705882352941177
protein_0294,protein_0026,0.16058394160583941
protein_0294,protein_0027,0.18452380952380953
protein_0294,protein_0028,0.1553398058252427
protein_0294,protein_0029,0.1421832884097035
protein_0294,protein_0032,0.22988505747126436
protein_0294,protein_0033,0.22988505747126436
protein_0294,protein_0034,0.22988505747126436
protein_0294,protein_0035,0.18181818181818182
protein_0294,protein_0036,0.15086782376502
protein_0294,protein_0037,0.42712234706616725
protein_0294,protein_0038,0.42712234706616725
protein_0294,protein_0040,0.12962962962962962
protein_0294,protein_0041,0.21839080459770116
protein_0294,protein_0042,0.15294117647058825
protein_0294,protein_0043,0.20689655172413793
protein_0294,protein_0044,0.19540229885057472
protein_0294,protein_0047,0.22988505747126436
protein_0294,protein_0048,0.2413793103448276
protein_0294,protein_0049,0.26436781609195403
protein_0294,protein_0050,0.17
protein_0294,protein_0051,0.145750452079566
protein_0294,protein_0052,0.19540229885057472
protein_0294,protein_0053,0.28735632183908044
protein_0294,protein_0054,0.17094017094017094
protein_0294,protein_0056,0.13893653516295024
protein_0294,protein_0057,0.1536467751657625
protein_0294,protein_0058,0.17699115044247787
protein_0294,protein_0059,0.21839080459770116
protein_0294,protein_0060,0.12861356932153392
protein_0294,protein_0061,0.17272727272727273
protein_0294,protein_0062,0.2413793103448276
protein_0294,protein_0063,0.11682242990654206
protein_0294,protein_0064,0.21839080459770116
protein_0294,protein_0065,0.16
protein_0294,protein_0066,0.14814814814814814
protein_0294,protein_0067,0.22988505747126436
protein_0294,protein_0068,0.26436781609195403
protein_0294,protein_0069,0.21839080459770116
protein_0294,protein_0071,0.21839080459770116
protein_0294,protein_0072,0.15069686411149824
protein_0294,protein_0074,0.19827586206896552
protein_0294,protein_0075,0.18822393822393824
protein_0294,protein_0077,0.25287356321839083
protein_0294,protein_0079,0.13445378151260504
protein_0294,protein_0080,0.19540229885057472
protein_0294,protein_0081,0.19540229885057472
protein_0294,protein_0083,0.2840909090909091
protein_0294,protein_0084,0.16605758582502766
protein_0294,protein_0085,0.1388888888888889
protein_0294,protein_0086,0.16666666666666666
protein_0294,protein_0087,0.155026455026455
protein_0294,protein_0088,0.2631578947368421
protein_0294,protein_0089,0.14150521609538003
protein_0294,protein_0090,0.13740685543964232
protein_0294,protein_0091,0.1504424778761062
protein_0294,protein_0092,0.1504424778761062
protein_0294,protein_0093,0.25287356321839083
protein_0294,protein_0094,0.1322314049586777
protein_0294,protein_0095,0.12466547725245317
protein_0294,protein_0096,0.17647058823529413
protein_0294,protein_0097,0.25287356321839083
protein_0294,protein_0098,0.26436781609195403
protein_0294,protein_0099,0.12916666666666665
protein_0294,protein_0100,0.1523809523809524
protein_0294,protein_0102,0.2
protein_0294,protein_0103,0.20689655172413793
protein_0294,protein_0104,0.17355371900826447
protein_0294,protein_0105,0.11428571428571428
protein_0294,protein_0106,0.14646946564885496
protein_0294,protein_0107,0.22988505747126436
protein_0294,protein_0108,0.2
protein_0294,protein_0109,0.14424352019288728
protein_0294,protein_0110,0.2087912087912088
protein_0294,protein_0111,0.2413793103448276
protein_0294,protein_0112,0.1864406779661017
protein_0294,protein_0113,0.24175824175824176
protein_0294,protein_0114,0.20689655172413793
protein_0294,protein_0115,0.21951219512195122
protein_0294,protein_0116,0.1333732057416268
protein_0294,protein_0117,0.1333732057416268
protein_0294,protein_0118,0.15473999079613437
protein_0294,protein_0119,0.16981132075471697
protein_0294,protein_0120,0.1839080459770115
protein_0294,protein_0121,0.1839080459770115
protein_0294,protein_0122,0.4115866174055829
protein_0294,protein_0123,0.1314647377938517
protein_0294,protein_0125,0.1568627450980392
protein_0294,protein_0126,0.17117117117117117
protein_0294,protein_0127,0.2413793103448276
protein_0294,protein_0128,0.26666666666666666
protein_0294,protein_0129,0.22988505747126436
protein_0294,protein_0130,0.14586776859504133
protein_0294,protein_0131,0.12449247671363745
protein_0294,protein_0132,0.1792452830188679
protein_0294,protein_0133,0.1792452830188679
protein_0294,protein_0134,0.2608695652173913
protein_0294,protein_0135,0.20481927710843373
protein_0294,protein_0136,0.1484375
protein_0294,protein_0137,0.1532258064516129
protein_0294,protein_0138,0.1532258064516129
protein_0294,protein_0139,0.1619047619047619
protein_0294,protein_0141,0.41135328562134027
protein_0294,protein_0142,0.24175824175824176
protein_0294,protein_0143,0.2727272727272727
protein_0294,protein_0144,0.21839080459770116
protein_0294,protein_0145,0.1386904761904762
protein_0294,protein_0146,0.12941176470588237
protein_0294,protein_0147,0.2413793103448276
protein_0294,protein_0149,0.17700471698113207
protein_0294,protein_0150,0.24719101123595505
protein_0294,protein_0151,0.2391304347826087
protein_0294,protein_0153,0.18984348609390833
protein_0294,protein_0154,0.17261904761904762
protein_0294,protein_0155,0.1652892561983471
protein_0294,protein_0156,0.17647058823529413
protein_0294,protein_0157,0.2
protein_0294,protein_0158,0.14468885343059038
protein_0294,protein_0159,0.20689655172413793
protein_0294,protein_0160,0.2413793103448276
protein_0294,protein_0161,0.171875
protein_0294,protein_0162,0.19753086419753085
protein_0294,protein_0163,0.16666666666666666
protein_0294,protein_0164,0.20689655172413793
protein_0294,protein_0165,0.14689298043728422
protein_0294,protein_0166,0.1839080459770115
protein_0294,protein_0167,0.12578369905956113
protein_0294,protein_0168,0.1498478701825558
protein_0294,protein_0169,0.14049586776859505
protein_0294,protein_0170,0.25609756097560976
protein_0294,protein_0171,0.25287356321839083
protein_0294,protein_0174,0.26436781609195403
protein_0294,protein_0175,0.22988505747126436
protein_0294,protein_0177,0.13922018348623855
protein_0294,protein_0178,0.1826086956521739
protein_0294,protein_0179,0.1810344827586207
protein_0294,protein_0180,0.27586206896551724
protein_0294,protein_0182,0.1724137931034483
protein_0294,protein_0183,0.16666666666666666
protein_0294,protein_0184,0.19318181818181818
protein_0294,protein_0185,0.1978021978021978
protein_0294,protein_0186,0.16363636363636364
protein_0294,protein_0187,0.21839080459770116
protein_0294,protein_0188,0.14672897196261683
protein_0294,protein_0189,0.20689655172413793
protein_0294,protein_0190,0.25287356321839083
protein_0294,protein_0191,0.21839080459770116
protein_0294,protein_0192,0.1927710843373494
protein_0294,protein_0193,0.21839080459770116
protein_0294,protein_0194,0.2553191489361702
protein_0294,protein_0195,0.23863636363636365
protein_0294,protein_0196,0.19540229885057472
protein_0294,protein_0197,0.25274725274725274
protein_0294,protein_0198,0.21839080459770116
protein_0294,protein_0199,0.23655913978494625
protein_0294,protein_0200,0.21839080459770116
protein_0294,protein_0201,0.14423076923076922
protein_0294,protein_0202,0.25287356321839083
protein_0294,protein_0203,0.14166666666666666
protein_0294,protein_0204,0.14947089947089948
protein_0294,protein_0205,0.12093023255813953
protein_0294,protein_0206,0.27586206896551724
protein_0294,protein_0207,0.15827338129496402
protein_0294,protein_0208,0.12682406951959335
protein_0294,protein_0209,0.19540229885057472
protein_0294,protein_0210,0.2413793103448276
protein_0294,protein_0211,0.146374829001368
protein_0294,protein_0212,0.18292682926829268
protein_0294,protein_0213,0.20909090909090908
protein_0294,protein_0214,0.12380952380952381
protein_0294,protein_0215,0.1797752808988764
protein_0294,protein_0216,0.16326530612244897
protein_0294,protein_0217,0.1619047619047619
protein_0294,protein_0218,0.183206106870229
protein_0294,protein_0219,0.19834710743801653
protein_0294,protein_0220,0.2413793103448276
protein_0294,protein_0221,0.18292682926829268
protein_0294,protein_0222,0.26436781609195403
protein_0294,protein_0224,0.14261603375527426
protein_0294,protein_0225,0.14285714285714285
protein_0294,protein_0226,0.1926605504587156
protein_0294,protein_0228,0.19646691391762638
protein_0294,protein_0229,0.19101123595505617
protein_0294,protein_0230,0.16964285714285715
protein_0294,protein_0231,0.22988505747126436
protein_0294,protein_0232,0.12700471698113208
protein_0294,protein_0233,0.14285714285714285
protein_0294,protein_0234,0.15178571428571427
protein_0294,protein_0235,0.16631823461091755
protein_0294,protein_0236,0.18918280585734532
protein_0294,protein_0237,0.18918280585734532
protein_0294,protein_0238,0.1450381679389313
protein_0294,protein_0239,0.21839080459770116
protein_0294,protein_0240,0.22988505747126436
protein_0294,protein_0241,0.21839080459770116
protein_0294,protein_0242,0.11029968624905334
protein_0294,protein_0243,0.2413793103448276
protein_0294,protein_0244,0.1511904761904762
protein_0294,protein_0245,0.15135046113306982
protein_0294,protein_0247,0.13278360819590207
protein_0294,protein_0248,0.22988505747126436
protein_0294,protein_0249,0.21348314606741572
protein_0294,protein_0250,0.16181752873563218
protein_0294,protein_0251,0.1834862385321101
protein_0294,protein_0252,0.14285714285714285
protein_0294,protein_0253,0.15079365079365079
protein_0294,protein_0254,0.12932049224184056
protein_0294,protein_0256,0.18446601941747573
protein_0294,protein_0257,0.18446601941747573
protein_0294,protein_0258,0.2840909090909091
protein_0294,protein_0259,0.15114638447971782
protein_0294,protein_0260,0.15114638447971782
protein_0294,protein_0261,0.19090909090909092
protein_0294,protein_0262,0.15436241610738255
protein_0294,protein_0263,0.14705882352941177
protein_0294,protein_0264,0.2413793103448276
protein_0294,protein_0265,0.2413793103448276
protein_0294,protein_0266,0.188447915720643
protein_0294,protein_0267,0.16363636363636364
protein_0294,protein_0269,0.16666666666666666
protein_0294,protein_0270,0.17857142857142858
protein_0294,protein_0271,0.12989752863170584
protein_0294,protein_0272,0.18139822493816382
protein_0294,protein_0273,0.1724865415393569
protein_0294,protein_0274,0.2391304347826087
protein_0294,protein_0275,0.1826086956521739
protein_0294,protein_0276,0.26436781609195403
protein_0294,protein_0277,0.1299014238773275
protein_0294,protein_0278,0.16666666666666666
protein_0294,protein_0279,0.24705882352941178
protein_0294,protein_0280,0.19753086419753085
protein_0294,protein_0281,0.14173228346456693
protein_0294,protein_0282,0.14772727272727273
protein_0294,protein_0283,0.12385321100917432
protein_0294,protein_0284,0.4071223316912972
protein_0294,protein_0285,0.25287356321839083
protein_0294,protein_0286,0.1576797385620915
protein_0294,protein_0287,0.19626168224299065
protein_0294,protein_0288,0.225
protein_0294,protein_0290,0.18548387096774194
protein_0294,protein_0291,0.9936708860759493
protein_0294,protein_0292,0.16221813161527843
protein_0294,protein_0293,0.2111111111111111
protein_0294,protein_0295,0.1471661534952674
protein_0294,protein_0296,0.1592920353982301
protein_0294,protein_0297,0.1472877358490566
protein_0294,protein_0298,0.14359923572963934
protein_0294,protein_0299,0.15932311621966794
protein_0294,protein_0300,0.15683962264150944
protein_0294,protein_0301,0.16063084112149534
protein_0294,protein_0302,0.13392857142857142
protein_0294,protein_0303,0.1951219512195122
protein_0294,protein_0304,0.1511904761904762
protein_0294,protein_0305,0.17559206315340303
protein_0294,protein_0306,0.15079365079365079
protein_0294,protein_0307,0.1694915254237288
protein_0294,protein_0308,0.17829457364341086
protein_0294,protein_0309,0.16373847926267282
protein_0294,protein_0310,0.23008849557522124
protein_0294,protein_0311,0.20689655172413793
protein_0294,protein_0312,0.22988505747126436
protein_0294,protein_0313,0.39985903274777707
protein_0294,protein_0314,0.14563106796116504
protein_0294,protein_0315,0.15789473684210525
protein_0294,protein_0316,0.12916666666666665
protein_0294,protein_0317,0.1415929203539823
protein_0294,protein_0318,0.14960629921259844
protein_0294,protein_0319,0.22988505747126436
protein_0294,protein_0322,0.21686746987951808
protein_0294,protein_0323,0.22988505747126436
protein_0294,protein_0324,0.14942528735632185
protein_0294,protein_0325,0.13264779596048945
protein_0294,protein_0326,0.09259259259259259
protein_0294,protein_0327,0.24175824175824176
protein_0294,protein_0328,0.16964285714285715
protein_0294,protein_0329,0.16964285714285715
protein_0294,protein_0330,0.21839080459770116
protein_0294,protein_0331,0.13742138364779874
protein_0294,protein_0332,0.42152658662092624
protein_0294,protein_0333,0.43587662337662336
protein_0294,protein_0334,0.20454545454545456
protein_0294,protein_0335,0.17073170731707318
protein_0294,protein_0336,0.15456973638369528
protein_0294,protein_0337,0.18199233716475097
protein_0294,protein_0339,0.1419642857142857
protein_0294,protein_0340,0.17796610169491525
protein_0294,protein_0341,0.2336448598130841
protein_0294,protein_0342,0.16455696202531644
protein_0294,protein_0343,0.14583333333333331
protein_0294,protein_0344,0.22988505747126436
protein_0294,protein_0345,0.13850931677018635
protein_0294,protein_0346,0.13850931677018635
protein_0294,protein_0347,0.147377938517179
protein_0294,protein_0348,0.16260162601626016
protein_0294,protein_0349,0.15384615384615385
protein_0294,protein_0350,0.22988505747126436
protein_0294,protein_0351,0.22988505747126436
protein_0294,protein_0353,0.17964601769911503
protein_0294,protein_0354,0.21839080459770116
protein_0294,protein_0355,0.19310344827586207
protein_0294,protein_0356,0.13628691983122362
protein_0294,protein_0357,0.1746031746031746
protein_0294,protein_0358,0.2413793103448276
protein_0294,protein_0359,0.17142857142857143
protein_0294,protein_0360,0.21839080459770116
protein_0294,protein_0361,0.15555555555555556
protein_0294,protein_0362,0.1935483870967742
protein_0294,protein_0363,0.1935483870967742
protein_0294,protein_0364,0.20430107526881722
protein_0294,protein_0365,0.28888888888888886
protein_0294,protein_0366,0.25555555555555554
protein_0294,protein_0367,0.18095238095238095
protein_0294,protein_0368,0.18691588785046728
protein_0294,protein_0370,0.22988505747126436
protein_0294,protein_0371,0.2413793103448276
protein_0294,protein_0372,0.1461187214611872
protein_0294,protein_0373,0.16666666666666666
protein_0294,protein_0375,0.26436781609195403
protein_0294,protein_0376,0.18181818181818182
protein_0294,protein_0377,0.25287356321839083
protein_0294,protein_0378,0.1623931623931624
protein_0294,protein_0379,0.16775019700551616
protein_0294,protein_0380,0.16775019700551616
protein_0294,protein_0383,0.14894514767932487
protein_0294,protein_0384,0.25287356321839083
protein_0294,protein_0385,0.1891891891891892
protein_0294,protein_0386,0.1391304347826087
protein_0294,protein_0387,0.16
protein_0294,protein_0389,0.18292682926829268
protein_0294,protein_0390,0.2413793103448276
protein_0294,protein_0391,0.17045454545454544
protein_0294,protein_0392,0.20689655172413793
protein_0294,protein_0393,0.21839080459770116
protein_0294,protein_0395,0.1926605504587156
protein_0294,protein_0396,0.15037593984962405
protein_0294,protein_0397,0.2413793103448276
protein_0294,protein_0398,0.13909624100239937
protein_0294,protein_0399,0.20689655172413793
protein_0320,protein_0000,0.3448275862068966
protein_0320,protein_0001,0.16091954022988506
protein_0320,protein_0002,0.1276595744680851
protein_0320,protein_0003,0.30851063829787234
protein_0320,protein_0004,0.3218390804597701
protein_0320,protein_0006,0.25
protein_0320,protein_0007,0.15217391304347827
protein_0320,protein_0008,0.1262135922330097
protein_0320,protein_0009,0.1724137931034483
protein_0320,protein_0010,0.28735632183908044
protein_0320,protein_0011,0.26436781609195403
protein_0320,protein_0012,0.3333333333333333
protein_0320,protein_0013,0.14942528735632185
protein_0320,protein_0014,0.18627450980392157
protein_0320,protein_0015,0.18446601941747573
protein_0320,protein_0016,0.18627450980392157
protein_0320,protein_0017,0.1328125
protein_0320,protein_0018,0.2988505747126437
protein_0320,protein_0019,0.16853932584269662
protein_0320,protein_0020,0.42391304347826086
protein_0320,protein_0021,0.1978021978021978
protein_0320,protein_0023,0.14772727272727273
protein_0320,protein_0024,0.1590909090909091
protein_0320,protein_0026,0.08270676691729323
protein_0320,protein_0027,0.1276595744680851
protein_0320,protein_0028,0.11009174311926606
protein_0320,protein_0029,0.13793103448275862
protein_0320,protein_0032,0.3103448275862069
protein_0320,protein_0033,0.3103448275862069
protein_0320,protein_0034,0.28735632183908044
protein_0320,protein_0035,0.1553398058252427
protein_0320,protein_0036,0.13829787234042554
protein_0320,protein_0037,0.23863636363636365
protein_0320,protein_0038,0.23863636363636365
protein_0320,protein_0040,0.13978494623655913
protein_0320,protein_0041,0.3333333333333333
protein_0320,protein_0042,0.20224719101123595
protein_0320,protein_0043,0.25287356321839083
protein_0320,protein_0044,0.26136363636363635
protein_0320,protein_0047,0.2840909090909091
protein_0320,protein_0048,0.3181818181818182
protein_0320,protein_0049,0.3333333333333333
protein_0320,protein_0050,0.14705882352941177
protein_0320,protein_0051,0.1724137931034483
protein_0320,protein_0052,0.2988505747126437
protein_0320,protein_0053,0.40229885057471265
protein_0320,protein_0054,0.14166666666666666
protein_0320,protein_0056,0.10679611650485436
protein_0320,protein_0057,0.14942528735632185
protein_0320,protein_0058,0.13541666666666666
protein_0320,protein_0059,0.2777777777777778
protein_0320,protein_0060,0.15384615384615385
protein_0320,protein_0061,0.17894736842105263
protein_0320,protein_0062,0.2988505747126437
protein_0320,protein_0063,0.1308411214953271
protein_0320,protein_0064,0.3977272727272727
protein_0320,protein_0065,0.1523809523809524
protein_0320,protein_0066,0.14953271028037382
protein_0320,protein_0067,0.28735632183908044
protein_0320,protein_0068,0.2857142857142857
protein_0320,protein_0069,0.3333333333333333
protein_0320,protein_0071,0.26436781609195403
protein_0320,protein_0072,0.18478260869565216
protein_0320,protein_0074,0.1941747572815534
protein_0320,protein_0075,0.15463917525773196
protein_0320,protein_0077,0.39325842696629215
protein_0320,protein_0079,0.14166666666666666
protein_0320,protein_0080,0.28735632183908044
protein_0320,protein_0081,0.2988505747126437
protein_0320,protein_0083,0.26436781609195403
protein_0320,protein_0084,0.25
protein_0320,protein_0085,0.11320754716981132
protein_0320,protein_0086,0.18333333333333332
protein_0320,protein_0087,0.12643678160919541
protein_0320,protein_0088,0.3333333333333333
protein_0320,protein_0089,0.14285714285714285
protein_0320,protein_0090,0.18333333333333332
protein_0320,protein_0091,0.10526315789473684
protein_0320,protein_0092,0.10526315789473684
protein_0320,protein_0093,0.28735632183908044
protein_0320,protein_0094,0.1623931623931624
protein_0320,protein_0095,0.16521739130434782
protein_0320,protein_0096,0.14563106796116504
protein_0320,protein_0097,0.2717391304347826
protein_0320,protein_0098,0.3333333333333333
protein_0320,protein_0099,0.14563106796116504
protein_0320,protein_0100,0.19540229885057472
protein_0320,protein_0102,0.21839080459770116
protein_0320,protein_0103,0.19540229885057472
protein_0320,protein_0104,0.19008264462809918
protein_0320,protein_0105,0.0989010989010989
protein_0320,protein_0106,0.15126050420168066
protein_0320,protein_0107,0.3626373626373626
protein_0320,protein_0108,0.2413793103448276
protein_0320,protein_0109,0.10227272727272728
protein_0320,protein_0110,0.29545454545454547
protein_0320,protein_0111,0.20689655172413793
protein_0320,protein_0112,0.21428571428571427
protein_0320,protein_0113,0.27586206896551724
protein_0320,protein_0114,0.3103448275862069
protein_0320,protein_0115,0.34831460674157305
protein_0320,protein_0116,0.17796610169491525
protein_0320,protein_0117,0.17796610169491525
protein_0320,protein_0118,0.19318181818181818
protein_0320,protein_0119,0.1574074074074074
protein_0320,protein_0120,0.4367816091954023
protein_0320,protein_0121,0.4367816091954023
protein_0320,protein_0122,0.23863636363636365
protein_0320,protein_0123,0.19540229885057472
protein_0320,protein_0125,0.15517241379310345
protein_0320,protein_0126,0.16666666666666666
protein_0320,protein_0127,0.3793103448275862
protein_0320,protein_0128,0.45977011494252873
protein_0320,protein_0129,0.19540229885057472
protein_0320,protein_0130,0.1487603305785124
protein_0320,protein_0131,0.12643678160919541
protein_0320,protein_0132,0.21052631578947367
protein_0320,protein_0133,0.21052631578947367
protein_0320,protein_0134,0.3333333333333333
protein_0320,protein_0135,0.4044943820224719
protein_0320,protein_0136,0.16101694915254236
protein_0320,protein_0137,0.15447154471544716
protein_0320,protein_0138,0.15447154471544716
protein_0320,protein_0139,0.14942528735632185
protein_0320,protein_0141,0.23863636363636365
protein_0320,protein_0142,0.3103448275862069
protein_0320,protein_0143,0.3218390804597701
protein_0320,protein_0144,0.3103448275862069
protein_0320,protein_0145,0.14942528735632185
protein_0320,protein_0146,0.11494252873563218
protein_0320,protein_0147,0.3333333333333333
protein_0320,protein_0149,0.20224719101123595
protein_0320,protein_0150,0.3626373626373626
protein_0320,protein_0151,0.3020833333333333
protein_0320,protein_0153,0.1797752808988764
protein_0320,protein_0154,0.19101123595505617
protein_0320,protein_0155,0.1694915254237288
protein_0320,protein_0156,0.1891891891891892
protein_0320,protein_0157,0.08888888888888889
protein_0320,protein_0158,0.1839080459770115
protein_0320,protein_0159,0.32954545454545453
protein_0320,protein_0160,0.4772727272727273
protein_0320,protein_0161,0.18699186991869918
protein_0320,protein_0162,0.5517241379310345
protein_0320,protein_0163,0.20754716981132076
protein_0320,protein_0164,0.4942528735632184
protein_0320,protein_0165,0.17582417582417584
protein_0320,protein_0166,0.4827586206896552
protein_0320,protein_0167,0.14166666666666666
protein_0320,protein_0168,0.14166666666666666
protein_0320,protein_0169,0.15833333333333333
protein_0320,protein_0170,0.5274725274725275
protein_0320,protein_0171,0.27472527472527475
protein_0320,protein_0174,0.4942528735632184
protein_0320,protein_0175,0.4772727272727273
protein_0320,protein_0177,0.17777777777777778
protein_0320,protein_0178,0.16379310344827586
protein_0320,protein_0179,0.16379310344827586
protein_0320,protein_0180,0.29213483146067415
protein_0320,protein_0182,0.3793103448275862
protein_0320,protein_0183,0.19607843137254902
protein_0320,protein_0184,0.5617977528089888
protein_0320,protein_0185,0.20408163265306123
protein_0320,protein_0186,0.1941747572815534
protein_0320,protein_0187,0.4772727272727273
protein_0320,protein_0188,0.19540229885057472
protein_0320,protein_0189,0.3218390804597701
protein_0320,protein_0190,0.3218390804597701
protein_0320,protein_0191,0.358695652173913
protein_0320,protein_0192,0.5517241379310345
protein_0320,protein_0193,0.3448275862068966
protein_0320,protein_0194,0.1839080459770115
protein_0320,protein_0195,0.32954545454545453
protein_0320,protein_0196,0.32954545454545453
protein_0320,protein_0197,0.29545454545454547
protein_0320,protein_0198,0.3409090909090909
protein_0320,protein_0199,0.26373626373626374
protein_0320,protein_0200,0.29213483146067415
protein_0320,protein_0201,0.14285714285714285
protein_0320,protein_0202,0.3563218390804598
protein_0320,protein_0203,0.12195121951219512
protein_0320,protein_0204,0.15730337078651685
protein_0320,protein_0205,0.11848341232227488
protein_0320,protein_0206,0.3258426966292135
protein_0320,protein_0207,0.13533834586466165
protein_0320,protein_0208,0.17699115044247787
protein_0320,protein_0209,0.2727272727272727
protein_0320,protein_0210,0.26436781609195403
protein_0320,protein_0211,0.1827956989247312
protein_0320,protein_0212,0.14893617021276595
protein_0320,protein_0213,0.3448275862068966
protein_0320,protein_0214,0.14563106796116504
protein_0320,protein_0215,0.16494845360824742
protein_0320,protein_0216,0.17307692307692307
protein_0320,protein_0217,0.17204301075268819
protein_0320,protein_0218,0.144
protein_0320,protein_0219,0.17647058823529413
protein_0320,protein_0220,0.42045454545454547
protein_0320,protein_0221,0.13043478260869565
protein_0320,protein_0222,0.32954545454545453
protein_0320,protein_0224,0.14736842105263157
protein_0320,protein_0225,0.14285714285714285
protein_0320,protein_0226,0.14285714285714285
protein_0320,protein_0228,0.22340425531914893
protein_0320,protein_0229,0.16494845360824742
protein_0320,protein_0230,0.21978021978021978
protein_0320,protein_0231,0.41379310344827586
protein_0320,protein_0232,0.1839080459770115
protein_0320,protein_0233,0.18796992481203006
protein_0320,protein_0234,0.18584070796460178
protein_0320,protein_0235,0.16981132075471697
protein_0320,protein_0236,0.26436781609195403
protein_0320,protein_0237,0.26436781609195403
protein_0320,protein_0238,0.12878787878787878
protein_0320,protein_0239,0.5747126436781609
protein_0320,protein_0240,0.5747126436781609
protein_0320,protein_0241,0.5747126436781609
protein_0320,protein_0242,0.19540229885057472
protein_0320,protein_0243,0.5057471264367817
protein_0320,protein_0244,0.1827956989247312
protein_0320,protein_0245,0.17424242424242425
protein_0320,protein_0247,0.20430107526881722
protein_0320,protein_0248,0.42045454545454547
protein_0320,protein_0249,0.8735632183908046
protein_0320,protein_0250,0.16666666666666666
protein_0320,protein_0251,0.1553398058252427
protein_0320,protein_0252,0.12631578947368421
protein_0320,protein_0253,0.18803418803418803
protein_0320,protein_0254,0.1590909090909091
protein_0320,protein_0256,0.13592233009708737
