query_protein,train_protein,similarity_score
protein_0313,protein_0045,0.21839080459770116
protein_0313,protein_0046,0.15307486631016043
protein_0313,protein_0047,0.25
protein_0313,protein_0049,0.19540229885057472
protein_0313,protein_0051,0.11997126436781609
protein_0313,protein_0052,0.1839080459770115
protein_0313,protein_0053,0.2967032967032967
protein_0313,protein_0055,0.1721311475409836
protein_0313,protein_0056,0.15551378446115288
protein_0313,protein_0057,0.13353617308992563
protein_0313,protein_0059,0.25287356321839083
protein_0313,protein_0060,0.15126050420168066
protein_0313,protein_0061,0.18681318681318682
protein_0313,protein_0062,0.2413793103448276
protein_0313,protein_0063,0.13615023474178403
protein_0313,protein_0064,0.27586206896551724
protein_0313,protein_0065,0.18811881188118812
protein_0313,protein_0066,0.15
protein_0313,protein_0067,0.25555555555555554
protein_0313,protein_0068,0.20689655172413793
protein_0313,protein_0069,0.2159090909090909
protein_0313,protein_0070,0.1839080459770115
protein_0313,protein_0072,0.14817290552584672
protein_0313,protein_0073,0.2967032967032967
protein_0313,protein_0074,0.16666666666666666
protein_0313,protein_0075,0.1813302752293578
protein_0313,protein_0076,0.17582417582417584
protein_0313,protein_0077,0.26136363636363635
protein_0313,protein_0078,0.1415929203539823
protein_0313,protein_0079,0.1415929203539823
protein_0313,protein_0080,0.25287356321839083
protein_0313,protein_0081,0.22988505747126436
protein_0313,protein_0082,0.19166666666666668
protein_0313,protein_0083,0.25
protein_0313,protein_0084,0.19050802139037434
protein_0313,protein_0085,0.20833333333333334
protein_0313,protein_0086,0.18333333333333332
protein_0313,protein_0088,0.22988505747126436
protein_0313,protein_0089,0.13050397877984085
protein_0313,protein_0090,0.12572944297082228
protein_0313,protein_0091,0.15517241379310345
protein_0313,protein_0092,0.15517241379310345
protein_0313,protein_0093,0.22988505747126436
protein_0313,protein_0094,0.17391304347826086
protein_0313,protein_0095,0.1420661464139725
protein_0313,protein_0096,0.14953271028037382
protein_0313,protein_0097,0.3068181818181818
protein_0313,protein_0098,0.20689655172413793
protein_0313,protein_0100,0.14761904761904762
protein_0313,protein_0101,0.28735632183908044
protein_0313,protein_0103,0.21839080459770116
protein_0313,protein_0104,0.1885245901639344
protein_0313,protein_0105,0.1134020618556701
protein_0313,protein_0107,0.2717391304347826
protein_0313,protein_0108,0.16091954022988506
protein_0313,protein_0109,0.15130718954248368
protein_0313,protein_0110,0.26136363636363635
protein_0313,protein_0111,0.25842696629213485
protein_0313,protein_0112,0.18095238095238095
protein_0313,protein_0113,0.28735632183908044
protein_0313,protein_0114,0.21839080459770116
protein_0313,protein_0115,0.24719101123595505
protein_0313,protein_0116,0.15503875968992248
protein_0313,protein_0117,0.15503875968992248
protein_0313,protein_0118,0.14171122994652408
protein_0313,protein_0119,0.1652892561983471
protein_0313,protein_0120,0.26436781609195403
protein_0313,protein_0122,0.5181207314386429
protein_0313,protein_0123,0.1107397504456328
protein_0313,protein_0124,0.25287356321839083
protein_0313,protein_0125,0.2
protein_0313,protein_0126,0.14814814814814814
protein_0313,protein_0127,0.20689655172413793
protein_0313,protein_0128,0.26436781609195403
protein_0313,protein_0129,0.2111111111111111
protein_0313,protein_0131,0.11422413793103448
protein_0313,protein_0132,0.17592592592592593
protein_0313,protein_0133,0.17592592592592593
protein_0313,protein_0134,0.20689655172413793
protein_0313,protein_0135,0.22727272727272727
protein_0313,protein_0136,0.17054263565891473
protein_0313,protein_0137,0.16101694915254236
protein_0313,protein_0138,0.16101694915254236
protein_0313,protein_0139,0.14377880184331798
protein_0313,protein_0140,0.20689655172413793
protein_0313,protein_0141,0.5286406697510464
protein_0313,protein_0142,0.26436781609195403
protein_0313,protein_0143,0.1724137931034483
protein_0313,protein_0144,0.1839080459770115
protein_0313,protein_0145,0.14503042596348886
protein_0313,protein_0146,0.1590909090909091
protein_0313,protein_0147,0.25287356321839083
protein_0313,protein_0148,0.25287356321839083
protein_0313,protein_0150,0.2967032967032967
protein_0313,protein_0152,0.1455505279034691
protein_0313,protein_0153,0.1803638309256287
protein_0313,protein_0154,0.1812199036918138
protein_0313,protein_0155,0.1796875
protein_0313,protein_0156,0.1651376146788991
protein_0313,protein_0157,0.2
protein_0313,protein_0158,0.1765819964349376
protein_0313,protein_0159,0.24444444444444444
protein_0313,protein_0161,0.1885245901639344
protein_0313,protein_0162,0.27586206896551724
protein_0313,protein_0163,0.17857142857142858
protein_0313,protein_0164,0.3
protein_0313,protein_0165,0.13759296822177147
protein_0313,protein_0166,0.2413793103448276
protein_0313,protein_0167,0.14850016852039097
protein_0313,protein_0168,0.16796317442192407
protein_0313,protein_0170,0.25287356321839083
protein_0313,protein_0171,0.21839080459770116
protein_0313,protein_0172,0.15833333333333333
protein_0313,protein_0173,0.26136363636363635
protein_0313,protein_0175,0.26373626373626374
protein_0313,protein_0176,0.13979496738117428
protein_0313,protein_0177,0.14603174603174604
protein_0313,protein_0178,0.15254237288135594
protein_0313,protein_0179,0.16101694915254236
protein_0313,protein_0180,0.2777777777777778
protein_0313,protein_0181,0.25555555555555554
protein_0313,protein_0182,0.23863636363636365
protein_0313,protein_0183,0.168141592920354
protein_0313,protein_0184,0.3
protein_0313,protein_0185,0.1588785046728972
protein_0313,protein_0186,0.1941747572815534
protein_0313,protein_0190,0.2727272727272727
protein_0313,protein_0192,0.26666666666666666
protein_0313,protein_0193,0.2840909090909091
protein_0313,protein_0194,0.20689655172413793
protein_0313,protein_0195,0.21839080459770116
protein_0313,protein_0196,0.20689655172413793
protein_0313,protein_0197,0.26595744680851063
protein_0313,protein_0198,0.1839080459770115
protein_0313,protein_0199,0.2111111111111111
protein_0313,protein_0200,0.23595505617977527
protein_0313,protein_0201,0.125
protein_0313,protein_0202,0.26436781609195403
protein_0313,protein_0203,0.23015873015873015
protein_0313,protein_0204,0.16548343475321164
protein_0313,protein_0205,0.13270142180094788
protein_0313,protein_0206,0.26666666666666666
protein_0313,protein_0207,0.15702479338842976
protein_0313,protein_0208,0.12575266327003243
protein_0313,protein_0209,0.25287356321839083
protein_0313,protein_0210,0.24468085106382978
protein_0313,protein_0211,0.12522538766678687
protein_0313,protein_0212,0.16483516483516483
protein_0313,protein_0213,0.22018348623853212
protein_0313,protein_0215,0.17647058823529413
protein_0313,protein_0216,0.17708333333333334
protein_0313,protein_0217,0.15625
protein_0313,protein_0218,0.21804511278195488
protein_0313,protein_0219,0.16923076923076924
protein_0313,protein_0220,0.26436781609195403
protein_0313,protein_0221,0.14606741573033707
protein_0313,protein_0222,0.2127659574468085
protein_0313,protein_0223,0.20689655172413793
protein_0313,protein_0224,0.127789046653144
protein_0313,protein_0225,0.1568627450980392
protein_0313,protein_0226,0.16483516483516483
protein_0313,protein_0227,0.1724137931034483
protein_0313,protein_0228,0.20964758566978192
protein_0313,protein_0229,0.13636363636363635
protein_0313,protein_0230,0.16822429906542055
protein_0313,protein_0231,0.21839080459770116
protein_0313,protein_0232,0.1634170522141441
protein_0313,protein_0233,0.17557251908396945
protein_0313,protein_0234,0.1592920353982301
protein_0313,protein_0236,0.1863711001642036
protein_0313,protein_0237,0.1863711001642036
protein_0313,protein_0238,0.1791044776119403
protein_0313,protein_0239,0.2840909090909091
protein_0313,protein_0240,0.2967032967032967
protein_0313,protein_0241,0.2857142857142857
protein_0313,protein_0242,0.11713995943204869
protein_0313,protein_0244,0.12778520499108736
protein_0313,protein_0245,0.161034255599473
protein_0313,protein_0246,0.14705882352941177
protein_0313,protein_0247,0.16069897084048027
protein_0313,protein_0248,0.2413793103448276
protein_0313,protein_0249,0.22988505747126436
protein_0313,protein_0250,0.12775797282975238
protein_0313,protein_0251,0.17708333333333334
protein_0313,protein_0253,0.16666666666666666
protein_0313,protein_0254,0.12743857429083624
protein_0313,protein_0255,0.17045454545454544
protein_0313,protein_0256,0.15833333333333333
protein_0313,protein_0258,0.25842696629213485
protein_0313,protein_0259,0.12154150197628459
protein_0313,protein_0260,0.12154150197628459
protein_0313,protein_0261,0.22
protein_0313,protein_0262,0.17037037037037037
protein_0313,protein_0263,0.16556291390728478
protein_0313,protein_0264,0.17592592592592593
protein_0313,protein_0265,0.17592592592592593
protein_0313,protein_0266,0.17217348927875242
protein_0313,protein_0267,0.22340425531914893
protein_0313,protein_0268,0.18681318681318682
protein_0313,protein_0269,0.15384615384615385
protein_0313,protein_0271,0.124539671911617
protein_0313,protein_0272,0.1725521669341894
protein_0313,protein_0273,0.16425561797752808
protein_0313,protein_0274,0.21348314606741572
protein_0313,protein_0275,0.13761467889908258
protein_0313,protein_0277,0.1343813387423935
protein_0313,protein_0278,0.20833333333333334
protein_0313,protein_0279,0.25287356321839083
protein_0313,protein_0280,0.2413793103448276
protein_0313,protein_0281,0.175
protein_0313,protein_0282,0.18181818181818182
protein_0313,protein_0283,0.11009174311926606
protein_0313,protein_0284,0.524454725710509
protein_0313,protein_0285,0.22988505747126436
protein_0313,protein_0286,0.14614307261366083
protein_0313,protein_0287,0.17592592592592593
protein_0313,protein_0288,0.25287356321839083
protein_0313,protein_0289,0.1540880503144654
protein_0313,protein_0290,0.15
protein_0313,protein_0291,0.39985903274777707
protein_0313,protein_0292,0.1400560224089636
protein_0313,protein_0294,0.39985903274777707
protein_0313,protein_0295,0.1630718954248366
protein_0313,protein_0296,0.1796875
protein_0313,protein_0297,0.1319073083778966
protein_0313,protein_0298,0.13184584178498987
protein_0313,protein_0299,0.16019417475728154
protein_0313,protein_0300,0.1639549436795995
protein_0313,protein_0301,0.17061421116017664
protein_0313,protein_0302,0.16055045871559634
protein_0313,protein_0303,0.19540229885057472
protein_0313,protein_0304,0.16592071611253195
protein_0313,protein_0305,0.17771895606947152
protein_0313,protein_0306,0.1721311475409836
protein_0313,protein_0307,0.18333333333333332
protein_0313,protein_0309,0.16639676113360324
protein_0313,protein_0310,0.1896551724137931
protein_0313,protein_0311,0.25274725274725274
protein_0313,protein_0312,0.23214285714285715
protein_0313,protein_0314,0.14814814814814814
protein_0313,protein_0315,0.152
protein_0313,protein_0316,0.12204192021636241
protein_0313,protein_0317,0.18095238095238095
protein_0313,protein_0318,0.1694915254237288
protein_0313,protein_0319,0.1839080459770115
protein_0313,protein_0320,0.2413793103448276
protein_0313,protein_0321,0.18888888888888888
protein_0313,protein_0322,0.26436781609195403
protein_0313,protein_0323,0.20689655172413793
protein_0313,protein_0324,0.13793103448275862
protein_0313,protein_0325,0.11752136752136752
protein_0313,protein_0326,0.21978021978021978
protein_0313,protein_0327,0.22727272727272727
protein_0313,protein_0328,0.14166666666666666
protein_0313,protein_0329,0.14166666666666666
protein_0313,protein_0331,0.1630718954248366
protein_0313,protein_0332,0.45511125798634056
protein_0313,protein_0333,0.6863073317710077
protein_0313,protein_0334,0.18888888888888888
protein_0313,protein_0335,0.15454545454545454
protein_0313,protein_0336,0.1281107019305881
protein_0313,protein_0337,0.2
protein_0313,protein_0338,0.25287356321839083
protein_0313,protein_0339,0.14503042596348886
protein_0313,protein_0340,0.15315315315315314
protein_0313,protein_0341,0.2524271844660194
protein_0313,protein_0342,0.18181818181818182
protein_0313,protein_0345,0.13021618903971846
protein_0313,protein_0346,0.13021618903971846
protein_0313,protein_0347,0.1610032362459547
protein_0313,protein_0349,0.17699115044247787
protein_0313,protein_0350,0.22988505747126436
protein_0313,protein_0351,0.21839080459770116
protein_0313,protein_0352,0.1457516339869281
protein_0313,protein_0353,0.1594558429973238
protein_0313,protein_0354,0.2087912087912088
protein_0313,protein_0355,0.20543735224586288
protein_0313,protein_0356,0.1538547237076649
protein_0313,protein_0357,0.14960629921259844
protein_0313,protein_0358,0.2413793103448276
protein_0313,protein_0360,0.25287356321839083
protein_0313,protein_0361,0.17054263565891473
protein_0313,protein_0362,0.14285714285714285
protein_0313,protein_0363,0.14285714285714285
protein_0313,protein_0364,0.14285714285714285
protein_0313,protein_0365,0.16091954022988506
protein_0313,protein_0366,0.17582417582417584
protein_0313,protein_0367,0.17272727272727273
protein_0313,protein_0368,0.18269230769230768
protein_0313,protein_0369,0.18888888888888888
protein_0313,protein_0370,0.2413793103448276
protein_0313,protein_0371,0.23595505617977527
protein_0313,protein_0373,0.14655172413793102
protein_0313,protein_0374,0.1557377049180328
protein_0313,protein_0375,0.20689655172413793
protein_0313,protein_0376,0.1592920353982301
protein_0313,protein_0377,0.28735632183908044
protein_0313,protein_0378,0.125
protein_0313,protein_0379,0.14468845760980592
protein_0313,protein_0380,0.14468845760980592
protein_0313,protein_0381,0.14468845760980592
protein_0313,protein_0382,0.787621359223301
protein_0313,protein_0383,0.14228166290686434
protein_0313,protein_0384,0.27586206896551724
protein_0313,protein_0385,0.1509433962264151
protein_0313,protein_0386,0.1875
protein_0313,protein_0387,0.1440677966101695
protein_0313,protein_0388,0.12333965844402277
protein_0313,protein_0389,0.15730337078651685
protein_0313,protein_0390,0.21839080459770116
protein_0313,protein_0391,0.17582417582417584
protein_0313,protein_0392,0.29545454545454547
protein_0313,protein_0393,0.2840909090909091
protein_0313,protein_0394,0.18803418803418803
protein_0313,protein_0395,0.2127659574468085
protein_0313,protein_0396,0.12903225806451613
protein_0313,protein_0398,0.16260162601626016
protein_0330,protein_0000,0.3333333333333333
protein_0330,protein_0001,0.1797752808988764
protein_0330,protein_0002,0.23655913978494625
protein_0330,protein_0003,0.3333333333333333
protein_0330,protein_0004,0.2988505747126437
protein_0330,protein_0005,0.17708333333333334
protein_0330,protein_0006,0.4772727272727273
protein_0330,protein_0007,0.16129032258064516
protein_0330,protein_0008,0.1485148514851485
protein_0330,protein_0009,0.35555555555555557
protein_0330,protein_0010,0.4725274725274725
protein_0330,protein_0011,0.5287356321839081
protein_0330,protein_0012,0.5632183908045977
protein_0330,protein_0013,0.20224719101123595
protein_0330,protein_0014,0.16161616161616163
protein_0330,protein_0015,0.18811881188118812
protein_0330,protein_0016,0.16
protein_0330,protein_0017,0.125
protein_0330,protein_0018,0.28735632183908044
protein_0330,protein_0019,0.15730337078651685
protein_0330,protein_0022,0.20202020202020202
protein_0330,protein_0023,0.15306122448979592
protein_0330,protein_0024,0.10084033613445378
protein_0330,protein_0025,0.2413793103448276
protein_0330,protein_0026,0.11538461538461539
protein_0330,protein_0027,0.21739130434782608
protein_0330,protein_0028,0.12727272727272726
protein_0330,protein_0029,0.16129032258064516
protein_0330,protein_0030,0.15748031496062992
protein_0330,protein_0031,0.16964285714285715
protein_0330,protein_0032,0.3218390804597701
protein_0330,protein_0033,0.5057471264367817
protein_0330,protein_0034,0.5172413793103449
protein_0330,protein_0035,0.14545454545454545
protein_0330,protein_0036,0.17045454545454544
protein_0330,protein_0037,0.2413793103448276
protein_0330,protein_0038,0.2413793103448276
protein_0330,protein_0039,0.36666666666666664
protein_0330,protein_0040,0.08045977011494253
protein_0330,protein_0041,0.2988505747126437
protein_0330,protein_0042,0.19540229885057472
protein_0330,protein_0043,0.25287356321839083
protein_0330,protein_0044,0.22988505747126436
protein_0330,protein_0045,0.3218390804597701
protein_0330,protein_0046,0.18085106382978725
protein_0330,protein_0047,0.42528735632183906
protein_0330,protein_0049,0.4367816091954023
protein_0330,protein_0051,0.1590909090909091
protein_0330,protein_0052,0.3146067415730337
protein_0330,protein_0053,0.28735632183908044
protein_0330,protein_0055,0.1652892561983471
protein_0330,protein_0056,0.15833333333333333
protein_0330,protein_0057,0.19148936170212766
protein_0330,protein_0059,0.25287356321839083
protein_0330,protein_0060,0.15454545454545454
protein_0330,protein_0061,0.22580645161290322
protein_0330,protein_0062,0.27586206896551724
protein_0330,protein_0063,0.0892018779342723
protein_0330,protein_0064,0.28735632183908044
protein_0330,protein_0065,0.1792452830188679
protein_0330,protein_0066,0.11650485436893204
protein_0330,protein_0067,0.5054945054945055
protein_0330,protein_0068,0.3103448275862069
protein_0330,protein_0069,0.4482758620689655
protein_0330,protein_0070,0.26436781609195403
protein_0330,protein_0072,0.16091954022988506
protein_0330,protein_0073,0.3218390804597701
protein_0330,protein_0074,0.17475728155339806
protein_0330,protein_0075,0.16326530612244897
protein_0330,protein_0076,0.17777777777777778
protein_0330,protein_0077,0.3103448275862069
protein_0330,protein_0078,0.1391304347826087
protein_0330,protein_0079,0.1391304347826087
protein_0330,protein_0080,0.3448275862068966
protein_0330,protein_0081,0.3563218390804598
protein_0330,protein_0082,0.16346153846153846
protein_0330,protein_0083,0.4482758620689655
protein_0330,protein_0084,0.2840909090909091
protein_0330,protein_0085,0.16346153846153846
protein_0330,protein_0086,0.17307692307692307
protein_0330,protein_0088,0.3218390804597701
protein_0330,protein_0089,0.15384615384615385
protein_0330,protein_0090,0.13709677419354838
protein_0330,protein_0091,0.14655172413793102
protein_0330,protein_0092,0.14655172413793102
protein_0330,protein_0093,0.47126436781609193
protein_0330,protein_0094,0.13333333333333333
protein_0330,protein_0095,0.16129032258064516
protein_0330,protein_0096,0.13636363636363635
protein_0330,protein_0097,0.4222222222222222
protein_0330,protein_0098,0.3218390804597701
protein_0330,protein_0100,0.16853932584269662
protein_0330,protein_0101,0.3333333333333333
protein_0330,protein_0103,0.20689655172413793
protein_0330,protein_0104,0.15079365079365079
protein_0330,protein_0105,0.125
protein_0330,protein_0107,0.3333333333333333
protein_0330,protein_0108,0.2391304347826087
protein_0330,protein_0109,0.11494252873563218
protein_0330,protein_0110,0.4482758620689655
protein_0330,protein_0111,0.2988505747126437
protein_0330,protein_0112,0.1523809523809524
protein_0330,protein_0113,0.8275862068965517
protein_0330,protein_0114,0.3333333333333333
protein_0330,protein_0115,0.2413793103448276
protein_0330,protein_0116,0.18032786885245902
protein_0330,protein_0117,0.18032786885245902
protein_0330,protein_0118,0.1724137931034483
protein_0330,protein_0119,0.15
protein_0330,protein_0120,0.26436781609195403
protein_0330,protein_0122,0.25287356321839083
protein_0330,protein_0123,0.1724137931034483
protein_0330,protein_0124,0.26436781609195403
protein_0330,protein_0125,0.13725490196078433
protein_0330,protein_0126,0.12745098039215685
protein_0330,protein_0127,0.3333333333333333
protein_0330,protein_0128,0.3103448275862069
protein_0330,protein_0129,0.20689655172413793
protein_0330,protein_0131,0.11494252873563218
protein_0330,protein_0132,0.23148148148148148
protein_0330,protein_0133,0.23148148148148148
protein_0330,protein_0134,0.2988505747126437
protein_0330,protein_0135,0.27956989247311825
protein_0330,protein_0136,0.12396694214876033
protein_0330,protein_0137,0.15
protein_0330,protein_0138,0.15
protein_0330,protein_0139,0.16853932584269662
protein_0330,protein_0140,0.45977011494252873
protein_0330,protein_0141,0.26436781609195403
protein_0330,protein_0142,0.47126436781609193
protein_0330,protein_0143,0.27472527472527475
protein_0330,protein_0144,0.26436781609195403
protein_0330,protein_0145,0.16483516483516483
protein_0330,protein_0146,0.17045454545454544
protein_0330,protein_0147,0.3333333333333333
protein_0330,protein_0148,0.3448275862068966
protein_0330,protein_0150,0.2988505747126437
protein_0330,protein_0152,0.15730337078651685
protein_0330,protein_0153,0.1839080459770115
protein_0330,protein_0154,0.1724137931034483
protein_0330,protein_0155,0.1623931623931624
protein_0330,protein_0156,0.1282051282051282
protein_0330,protein_0157,0.2087912087912088
protein_0330,protein_0158,0.18181818181818182
protein_0330,protein_0159,0.3103448275862069
protein_0330,protein_0161,0.13675213675213677
protein_0330,protein_0162,0.2988505747126437
protein_0330,protein_0163,0.11320754716981132
protein_0330,protein_0164,0.2413793103448276
protein_0330,protein_0165,0.1839080459770115
protein_0330,protein_0166,0.27586206896551724
protein_0330,protein_0167,0.14912280701754385
protein_0330,protein_0168,0.14782608695652175
protein_0330,protein_0170,0.2413793103448276
protein_0330,protein_0171,0.28735632183908044
protein_0330,protein_0172,0.1271186440677966
protein_0330,protein_0173,0.28735632183908044
protein_0330,protein_0175,0.22988505747126436
protein_0330,protein_0176,0.1839080459770115
protein_0330,protein_0177,0.16091954022988506
protein_0330,protein_0178,0.18421052631578946
protein_0330,protein_0179,0.1592920353982301
protein_0330,protein_0180,0.2696629213483146
protein_0330,protein_0181,0.4945054945054945
protein_0330,protein_0182,0.26436781609195403
protein_0330,protein_0183,0.18
protein_0330,protein_0184,0.27586206896551724
protein_0330,protein_0185,0.1836734693877551
protein_0330,protein_0186,0.17
protein_0330,protein_0190,0.4367816091954023
protein_0330,protein_0192,0.2988505747126437
protein_0330,protein_0193,0.3103448275862069
protein_0330,protein_0194,0.25287356321839083
protein_0330,protein_0195,0.42528735632183906
protein_0330,protein_0196,0.4482758620689655
protein_0330,protein_0197,0.5888888888888889
protein_0330,protein_0198,0.2988505747126437
protein_0330,protein_0199,0.23333333333333334
protein_0330,protein_0200,0.4482758620689655
protein_0330,protein_0201,0.12264150943396226
protein_0330,protein_0202,0.3563218390804598
protein_0330,protein_0203,0.10256410256410256
protein_0330,protein_0204,0.1797752808988764
protein_0330,protein_0205,0.09345794392523364
protein_0330,protein_0206,0.5632183908045977
protein_0330,protein_0207,0.128
protein_0330,protein_0208,0.11009174311926606
protein_0330,protein_0209,0.27472527472527475
protein_0330,protein_0210,0.3103448275862069
protein_0330,protein_0211,0.1348314606741573
protein_0330,protein_0212,0.17582417582417584
protein_0330,protein_0213,0.3333333333333333
protein_0330,protein_0215,0.15306122448979592
protein_0330,protein_0216,0.10377358490566038
protein_0330,protein_0217,0.1836734693877551
protein_0330,protein_0218,0.136
protein_0330,protein_0219,0.13709677419354838
protein_0330,protein_0220,0.28735632183908044
protein_0330,protein_0221,0.13131313131313133
protein_0330,protein_0222,0.4367816091954023
protein_0330,protein_0223,0.17204301075268819
protein_0330,protein_0224,0.14942528735632185
protein_0330,protein_0225,0.10227272727272728
protein_0330,protein_0226,0.1836734693877551
protein_0330,protein_0227,0.1724137931034483
protein_0330,protein_0228,0.1978021978021978
protein_0330,protein_0229,0.15384615384615385
protein_0330,protein_0230,0.2087912087912088
protein_0330,protein_0231,0.3218390804597701
protein_0330,protein_0232,0.1724137931034483
protein_0330,protein_0233,0.11811023622047244
protein_0330,protein_0234,0.17272727272727273
protein_0330,protein_0236,0.5172413793103449
protein_0330,protein_0237,0.5172413793103449
protein_0330,protein_0238,0.1590909090909091
protein_0330,protein_0239,0.2413793103448276
protein_0330,protein_0240,0.25287356321839083
protein_0330,protein_0241,0.2413793103448276
protein_0330,protein_0242,0.13793103448275862
protein_0330,protein_0244,0.22988505747126436
protein_0330,protein_0245,0.13559322033898305
protein_0330,protein_0246,0.13131313131313133
protein_0330,protein_0247,0.16129032258064516
protein_0330,protein_0248,0.3218390804597701
protein_0330,protein_0249,0.2413793103448276
protein_0330,protein_0250,0.21428571428571427
protein_0330,protein_0251,0.1875
protein_0330,protein_0253,0.15789473684210525
protein_0330,protein_0254,0.1485148514851485
protein_0330,protein_0255,0.11695906432748537
protein_0330,protein_0256,0.1308411214953271
protein_0330,protein_0258,0.4482758620689655
protein_0330,protein_0259,0.18681318681318682
protein_0330,protein_0260,0.18681318681318682
protein_0330,protein_0261,0.18867924528301888
protein_0330,protein_0262,0.13333333333333333
protein_0330,protein_0263,0.16176470588235295
protein_0330,protein_0264,0.34444444444444444
protein_0330,protein_0265,0.34444444444444444
protein_0330,protein_0266,0.12631578947368421
protein_0330,protein_0267,0.14285714285714285
protein_0330,protein_0268,0.15384615384615385
protein_0330,protein_0269,0.12605042016806722
protein_0330,protein_0271,0.16091954022988506
protein_0330,protein_0272,0.5172413793103449
protein_0330,protein_0273,0.5172413793103449
protein_0330,protein_0274,0.2087912087912088
protein_0330,protein_0275,0.1650485436893204
protein_0330,protein_0277,0.12643678160919541
protein_0330,protein_0278,0.36666666666666664
protein_0330,protein_0279,0.2808988764044944
protein_0330,protein_0280,0.2967032967032967
protein_0330,protein_0281,0.1623931623931624
protein_0330,protein_0282,0.12359550561797752
protein_0330,protein_0283,0.11926605504587157
protein_0330,protein_0284,0.26436781609195403
protein_0330,protein_0285,0.5172413793103449
protein_0330,protein_0286,0.1590909090909091
protein_0330,protein_0287,0.23636363636363636
protein_0330,protein_0288,0.26436781609195403
protein_0330,protein_0289,0.17045454545454544
protein_0330,protein_0290,0.14953271028037382
protein_0330,protein_0291,0.21839080459770116
protein_0330,protein_0292,0.1724137931034483
protein_0330,protein_0294,0.21839080459770116
protein_0330,protein_0295,0.125
protein_0330,protein_0296,0.14655172413793102
protein_0330,protein_0297,0.14444444444444443
protein_0330,protein_0298,0.17204301075268819
protein_0330,protein_0299,0.15789473684210525
protein_0330,protein_0300,0.1276595744680851
protein_0330,protein_0301,0.1276595744680851
protein_0330,protein_0302,0.12903225806451613
protein_0330,protein_0303,0.20224719101123595
protein_0330,protein_0304,0.0970873786407767
protein_0330,protein_0305,0.25
protein_0330,protein_0306,0.1652892561983471
protein_0330,protein_0307,0.18333333333333332
protein_0330,protein_0309,0.19791666666666666
protein_0330,protein_0310,0.1308411214953271
protein_0330,protein_0311,0.27586206896551724
protein_0330,protein_0312,0.3218390804597701
protein_0330,protein_0314,0.14814814814814814
protein_0330,protein_0315,0.14912280701754385
protein_0330,protein_0316,0.11494252873563218
protein_0330,protein_0317,0.17307692307692307
protein_0330,protein_0318,0.15833333333333333
protein_0330,protein_0319,0.5287356321839081
protein_0330,protein_0320,0.25287356321839083
protein_0330,protein_0321,0.21978021978021978
protein_0330,protein_0322,0.25287356321839083
protein_0330,protein_0323,0.3
protein_0330,protein_0324,0.21839080459770116
protein_0330,protein_0325,0.11627906976744186
protein_0330,protein_0326,0.14130434782608695
protein_0330,protein_0327,0.3218390804597701
protein_0330,protein_0328,0.168141592920354
protein_0330,protein_0329,0.168141592920354
protein_0330,protein_0331,0.125
protein_0330,protein_0332,0.25287356321839083
protein_0330,protein_0333,0.19540229885057472
protein_0330,protein_0334,0.23076923076923078
protein_0330,protein_0335,0.1320754716981132
protein_0330,protein_0336,0.1724137931034483
protein_0330,protein_0337,0.3563218390804598
protein_0330,protein_0338,0.27586206896551724
protein_0330,protein_0339,0.19540229885057472
protein_0330,protein_0340,0.0660377358490566
protein_0330,protein_0341,0.21568627450980393
protein_0330,protein_0342,0.16
protein_0330,protein_0345,0.1391304347826087
protein_0330,protein_0346,0.1391304347826087
protein_0330,protein_0347,0.1839080459770115
protein_0330,protein_0349,0.11320754716981132
protein_0330,protein_0350,0.3563218390804598
protein_0330,protein_0351,0.4367816091954023
protein_0330,protein_0352,0.16091954022988506
protein_0330,protein_0353,0.12727272727272726
protein_0330,protein_0354,0.26436781609195403
protein_0330,protein_0355,0.367816091954023
protein_0330,protein_0356,0.14942528735632185
protein_0330,protein_0357,0.1885245901639344
protein_0330,protein_0358,0.3333333333333333
protein_0330,protein_0360,0.3333333333333333
protein_0330,protein_0361,0.1092436974789916
protein_0330,protein_0362,0.1875
protein_0330,protein_0363,0.1875
protein_0330,protein_0364,0.21052631578947367
protein_0330,protein_0365,0.21875
protein_0330,protein_0366,0.23232323232323232
protein_0330,protein_0367,0.1559633027522936
protein_0330,protein_0368,0.18888888888888888
protein_0330,protein_0369,0.14772727272727273
protein_0330,protein_0370,0.3333333333333333
protein_0330,protein_0371,0.3181818181818182
protein_0330,protein_0373,0.16037735849056603
protein_0330,protein_0374,0.1111111111111111
protein_0330,protein_0375,0.3111111111111111
protein_0330,protein_0376,0.17117117117117117
protein_0330,protein_0377,0.2988505747126437
protein_0330,protein_0378,0.17094017094017094
protein_0330,protein_0379,0.15151515151515152
protein_0330,protein_0380,0.15151515151515152
protein_0330,protein_0381,0.15151515151515152
protein_0330,protein_0382,0.22988505747126436
protein_0330,protein_0383,0.1348314606741573
protein_0330,protein_0384,0.3103448275862069
protein_0330,protein_0385,0.19
protein_0330,protein_0386,0.1810344827586207
protein_0330,protein_0387,0.1346153846153846
protein_0330,protein_0388,0.12643678160919541
protein_0330,protein_0389,0.15625
protein_0330,protein_0390,0.47126436781609193
protein_0330,protein_0391,0.21978021978021978
protein_0330,protein_0392,0.22988505747126436
protein_0330,protein_0393,0.22988505747126436
protein_0330,protein_0394,0.14655172413793102
protein_0330,protein_0395,0.2608695652173913
